Sample,Timestamp,Measured Motor Steps,Target Motor Steps,Current Error,PID Control Signal,PID P Term,PID I Term,PID D Term,PID V Term,PID A Term
3266,3266.05,1313.55,1313.56,0.01,13.7,0.4,11.4,1.9,-0.0,-0.0
3267,3267.11,1313.56,1313.56,0.00,11.4,0.0,11.4,0.0,-0.0,-0.0
3268,3268.08,1313.51,1313.56,0.05,15.7,1.5,11.4,2.8,-0.0,-0.0
3269,3269.04,1313.54,1313.56,0.02,14.0,0.7,11.4,1.9,-0.0,-0.0
3270,3270.09,1313.56,1313.56,0.00,12.3,0.0,11.4,0.9,-0.0,-0.0
3271,3271.05,1313.56,1313.56,0.00,9.5,0.0,11.4,-1.9,-0.0,-0.0
3272,3272.09,1313.59,1313.56,-0.02,8.8,-0.7,11.4,-1.9,-0.0,-0.0
3273,3273.07,1313.59,1313.56,-0.02,5.9,-0.7,11.4,-4.7,-0.0,-0.0
3274,3274.04,1313.56,1313.56,0.00,9.5,0.0,11.4,-1.9,-0.0,-0.0
3275,3275.08,1313.56,1313.56,0.00,10.4,0.0,11.4,-1.0,-0.0,-0.0
3276,3276.05,1313.55,1313.56,0.01,11.8,0.4,11.4,0.0,-0.0,-0.0
3277,3277.09,1313.57,1313.56,-0.01,11.0,-0.4,11.4,0.0,-0.0,-0.0
3278,3278.04,1313.54,1313.56,0.02,12.2,0.7,11.4,0.0,-0.0,-0.0
3279,3279.09,1313.55,1313.56,0.01,15.5,0.4,11.4,3.7,-0.0,-0.0
3280,3280.05,1313.56,1313.56,0.00,11.4,0.0,11.4,0.0,-0.0,-0.0
3281,3281.09,1313.54,1313.56,0.02,14.0,0.7,11.4,1.9,-0.0,-0.0
3282,3282.05,1313.53,1313.56,0.04,17.3,1.1,11.4,4.8,-0.0,-0.0
3283,3283.10,1313.57,1313.56,-0.01,12.0,-0.4,11.4,0.9,-0.0,-0.0
3284,3284.07,1313.55,1313.56,0.01,13.7,0.4,11.4,1.9,-0.0,-0.0
3285,3285.11,1313.57,1313.56,-0.01,10.1,-0.4,11.4,-1.0,-0.0,-0.0
3286,3286.08,1313.55,1313.56,0.01,12.7,0.4,11.4,0.9,-0.0,-0.0
3287,3287.05,1313.56,1313.56,0.00,10.5,0.0,11.4,-0.9,-0.0,-0.0
3288,3288.09,1313.57,1313.56,-0.01,11.0,-0.4,11.4,0.0,-0.0,-0.0
3289,3289.06,1313.55,1313.56,0.01,12.7,0.4,11.4,1.0,-0.0,-0.0
3290,3290.10,1313.59,1313.56,-0.02,8.8,-0.7,11.4,-1.9,-0.0,-0.0
3291,3291.06,1313.57,1313.56,-0.01,9.2,-0.4,11.4,-1.9,-0.0,-0.0
3292,3292.11,1313.56,1313.56,0.00,12.4,0.0,11.4,0.9,-0.0,-0.0
3293,3293.08,1313.53,1313.56,0.04,15.3,1.1,11.4,2.8,-0.0,-0.0
3294,3294.11,1313.57,1313.56,-0.01,10.1,-0.4,11.4,-1.0,-0.0,-0.0
3295,3295.08,1313.57,1313.56,-0.01,10.1,-0.4,11.4,-0.9,-0.0,-0.0
3296,3296.11,1313.59,1313.56,-0.02,8.8,-0.7,11.4,-1.9,-0.0,-0.0
3297,3297.08,1313.55,1313.56,0.01,13.6,0.4,11.4,1.9,-0.0,-0.0
3298,3298.11,1313.56,1313.56,0.00,12.3,0.0,11.4,1.0,-0.0,-0.0
3299,3299.09,1313.57,1313.56,-0.01,9.1,-0.4,11.4,-1.9,-0.0,-0.0
3300,3300.06,1313.55,1313.56,0.01,12.7,0.4,11.4,0.9,-0.0,-0.0
3301,3301.04,1313.57,1313.56,-0.01,12.9,-0.4,11.4,1.9,-0.0,-0.0
3302,3302.08,1313.55,1313.56,0.01,10.8,0.4,11.4,-0.9,-0.0,-0.0
3303,3303.06,1313.54,1313.56,0.02,14.9,0.7,11.4,2.8,-0.0,-0.0
3304,3304.10,1313.59,1313.56,-0.02,7.8,-0.7,11.4,-2.9,-0.0,-0.0
3305,3305.07,1313.55,1313.56,0.01,13.6,0.4,11.4,1.9,-0.0,-0.0
3306,3306.11,1313.56,1313.56,0.00,10.4,0.0,11.4,-0.9,-0.0,-0.0
3307,3307.08,1313.57,1313.56,-0.01,9.1,-0.4,11.4,-1.9,-0.0,-0.0
3308,3308.04,1313.57,1313.56,-0.01,11.0,-0.4,11.4,0.0,-0.0,-0.0
3309,3309.09,1313.56,1313.56,0.00,12.3,0.0,11.4,1.0,-0.0,-0.0
3310,3310.05,1313.57,1313.56,-0.01,11.0,-0.4,11.4,0.0,-0.0,-0.0
3311,3311.10,1313.57,1313.56,-0.01,11.0,-0.4,11.4,0.0,-0.0,-0.0
3312,3312.06,1313.55,1313.56,0.01,12.7,0.4,11.3,1.0,-0.0,-0.0
3313,3313.11,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-0.9,-0.0,-0.0
3314,3314.08,1313.55,1313.56,0.01,11.7,0.4,11.3,0.0,-0.0,-0.0
3315,3315.06,1313.55,1313.56,0.01,13.6,0.4,11.3,1.9,-0.0,-0.0
3316,3316.10,1313.55,1313.56,0.01,11.7,0.4,11.3,0.0,-0.0,-0.0
3317,3317.06,1313.54,1313.56,0.02,14.0,0.7,11.3,1.9,-0.0,-0.0
3318,3318.10,1313.57,1313.56,-0.01,8.2,-0.4,11.4,-2.8,-0.0,-0.0
3319,3319.06,1313.56,1313.56,0.00,12.3,0.0,11.3,1.0,-0.0,-0.0
3320,3320.11,1313.56,1313.56,0.00,12.3,0.0,11.3,0.9,-0.0,-0.0
3321,3321.07,1313.56,1313.56,0.00,8.5,0.0,11.3,-2.9,-0.0,-0.0
3322,3322.12,1313.56,1313.56,0.00,9.5,0.0,11.3,-1.9,-0.0,-0.0
3323,3323.08,1313.56,1313.56,0.00,13.2,0.0,11.3,1.9,-0.0,-0.0
3324,3324.05,1313.55,1313.56,0.01,12.6,0.4,11.3,0.9,-0.0,-0.0
3325,3325.11,1313.51,1313.56,0.05,16.6,1.5,11.3,3.8,-0.0,-0.0
3326,3326.07,1313.56,1313.56,0.00,11.4,0.0,11.4,0.0,-0.0,-0.0
3327,3327.11,1313.54,1313.56,0.02,15.0,0.7,11.4,2.9,-0.0,-0.0
3328,3328.08,1313.55,1313.56,0.01,10.8,0.4,11.4,-0.9,-0.0,-0.0
3329,3329.04,1313.57,1313.56,-0.01,10.0,-0.4,11.4,-1.0,-0.0,-0.0
3330,3330.09,1313.54,1313.56,0.02,14.0,0.7,11.4,1.9,-0.0,-0.0
3331,3331.06,1313.54,1313.56,0.02,13.0,0.7,11.4,0.9,-0.0,-0.0
3332,3332.09,1313.59,1313.56,-0.02,8.7,-0.7,11.4,-1.9,-0.0,-0.0
3333,3333.06,1313.55,1313.56,0.01,13.6,0.4,11.4,1.9,-0.0,-0.0
3334,3334.11,1313.57,1313.56,-0.01,8.2,-0.4,11.4,-2.8,-0.0,-0.0
3335,3335.08,1313.55,1313.56,0.01,13.6,0.4,11.4,1.9,-0.0,-0.0
3336,3336.04,1313.57,1313.56,-0.01,11.0,-0.4,11.4,0.0,-0.0,-0.0
3337,3337.07,1313.59,1313.56,-0.02,4.8,-0.7,11.4,-5.8,-0.0,-0.0
3338,3338.11,1313.55,1313.56,0.01,14.6,0.4,11.4,2.9,-0.0,-0.0
3339,3339.08,1313.59,1313.56,-0.02,7.8,-0.7,11.4,-2.8,-0.0,-0.0
3340,3340.05,1313.57,1313.56,-0.01,9.1,-0.4,11.4,-1.9,-0.0,-0.0
3341,3341.10,1313.57,1313.56,-0.01,8.2,-0.4,11.4,-2.8,-0.0,-0.0
3342,3342.06,1313.57,1313.56,-0.01,9.1,-0.4,11.4,-1.9,-0.0,-0.0
3343,3343.11,1313.56,1313.56,0.00,10.4,0.0,11.4,-0.9,-0.0,-0.0
3344,3344.07,1313.56,1313.56,0.00,11.4,0.0,11.4,0.0,-0.0,-0.0
3345,3345.11,1313.57,1313.56,-0.01,10.0,-0.4,11.4,-1.0,-0.0,-0.0
3346,3346.07,1313.60,1313.56,-0.04,7.4,-1.1,11.3,-2.8,-0.0,-0.0
3347,3347.11,1313.55,1313.56,0.01,12.7,0.4,11.3,1.0,-0.0,-0.0
3348,3348.07,1313.53,1313.56,0.04,18.2,1.1,11.3,5.7,-0.0,-0.0
3349,3349.12,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-1.0,-0.0,-0.0
3350,3350.08,1313.55,1313.56,0.01,10.8,0.4,11.3,-1.0,-0.0,-0.0
3351,3351.12,1313.55,1313.56,0.01,13.6,0.4,11.3,1.9,-0.0,-0.0
3352,3352.08,1313.57,1313.56,-0.01,8.1,-0.4,11.3,-2.9,-0.0,-0.0
3353,3353.04,1313.59,1313.56,-0.02,9.7,-0.7,11.3,-0.9,-0.0,-0.0
3354,3354.09,1313.59,1313.56,-0.02,7.8,-0.7,11.3,-2.8,-0.0,-0.0
3355,3355.04,1313.57,1313.56,-0.01,11.9,-0.4,11.3,1.0,-0.0,-0.0
3356,3356.09,1313.56,1313.56,0.00,12.3,0.0,11.3,0.9,-0.0,-0.0
3357,3357.07,1313.56,1313.56,0.00,12.3,0.0,11.3,0.9,-0.0,-0.0
3358,3358.11,1313.55,1313.56,0.01,14.5,0.4,11.3,2.8,-0.0,-0.0
3359,3359.06,1313.53,1313.56,0.04,17.2,1.1,11.3,4.8,-0.0,-0.0
3360,3360.10,1313.57,1313.56,-0.01,10.9,-0.4,11.3,0.0,-0.0,-0.0
3361,3361.06,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-1.0,-0.0,-0.0
3362,3362.11,1313.55,1313.56,0.01,11.7,0.4,11.3,0.0,-0.0,-0.0
3363,3363.08,1313.56,1313.56,0.00,12.3,0.0,11.3,0.9,-0.0,-0.0
3364,3364.04,1313.55,1313.56,0.01,12.6,0.4,11.3,1.0,-0.0,-0.0
3365,3365.10,1313.55,1313.56,0.01,14.5,0.4,11.3,2.8,-0.0,-0.0
3366,3366.06,1313.56,1313.56,0.00,10.4,0.0,11.3,-1.0,-0.0,-0.0
3367,3367.04,1313.56,1313.56,0.00,12.2,0.0,11.3,0.9,-0.0,-0.0
3368,3368.08,1313.56,1313.56,0.00,11.3,0.0,11.3,0.0,-0.0,-0.0
3369,3369.05,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-0.9,-0.0,-0.0
3370,3370.09,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-1.0,-0.0,-0.0
3371,3371.06,1313.54,1313.56,0.02,13.0,0.7,11.3,0.9,-0.0,-0.0
3372,3372.09,1313.55,1313.56,0.01,11.7,0.4,11.3,0.0,-0.0,-0.0
3373,3373.07,1313.57,1313.56,-0.01,9.1,-0.4,11.3,-1.9,-0.0,-0.0
3374,3374.11,1313.55,1313.56,0.01,13.6,0.4,11.3,1.9,-0.0,-0.0
3375,3375.08,1313.57,1313.56,-0.01,10.9,-0.4,11.3,0.0,-0.0,-0.0
3376,3376.04,1313.55,1313.56,0.01,13.6,0.4,11.3,1.9,-0.0,-0.0
3377,3377.09,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-0.9,-0.0,-0.0
3378,3378.07,1313.55,1313.56,0.01,10.8,0.4,11.3,-0.9,-0.0,-0.0
3379,3379.11,1313.59,1313.56,-0.02,9.6,-0.7,11.3,-1.0,-0.0,-0.0
3380,3380.08,1313.55,1313.56,0.01,12.7,0.4,11.3,0.9,-0.0,-0.0
3381,3381.05,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-0.9,-0.0,-0.0
3382,3382.10,1313.56,1313.56,0.00,10.4,0.0,11.3,-0.9,-0.0,-0.0
3383,3383.06,1313.57,1313.56,-0.01,11.0,-0.4,11.3,0.0,-0.0,-0.0
3384,3384.10,1313.55,1313.56,0.01,12.7,0.4,11.3,1.0,-0.0,-0.0
3385,3385.08,1313.59,1313.56,-0.02,9.7,-0.7,11.3,-0.9,-0.0,-0.0
3386,3386.11,1313.57,1313.56,-0.01,9.1,-0.4,11.3,-1.9,-0.0,-0.0
3387,3387.09,1313.55,1313.56,0.01,13.6,0.4,11.3,1.9,-0.0,-0.0
3388,3388.06,1313.54,1313.56,0.02,14.9,0.7,11.3,2.8,-0.0,-0.0
3389,3389.11,1313.57,1313.56,-0.01,9.0,-0.4,11.3,-1.9,-0.0,-0.0
3390,3390.07,1313.57,1313.56,-0.01,9.1,-0.4,11.3,-1.9,-0.0,-0.0
3391,3391.11,1313.57,1313.56,-0.01,11.0,-0.4,11.3,0.0,-0.0,-0.0
3392,3392.08,1313.56,1313.56,0.00,11.3,0.0,11.3,0.0,-0.0,-0.0
3393,3393.04,1313.55,1313.56,0.01,15.6,0.4,11.3,3.9,-0.0,-0.0
3394,3394.09,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-0.9,-0.0,-0.0
3395,3395.06,1313.60,1313.56,-0.04,9.3,-1.1,11.3,-0.9,-0.0,-0.0
3396,3396.09,1313.57,1313.56,-0.01,11.0,-0.4,11.3,0.0,-0.0,-0.0
3397,3397.06,1313.57,1313.56,-0.01,9.1,-0.4,11.3,-1.9,-0.0,-0.0
3398,3398.11,1313.59,1313.56,-0.02,8.7,-0.7,11.3,-1.9,-0.0,-0.0
3399,3399.08,1313.54,1313.56,0.02,14.9,0.7,11.3,2.9,-0.0,-0.0
3400,3400.04,1313.57,1313.56,-0.01,9.1,-0.4,11.3,-1.9,-0.0,-0.0
3401,3401.09,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-0.9,-0.0,-0.0
3402,3402.07,1313.55,1313.56,0.01,11.7,0.4,11.3,0.0,-0.0,-0.0
3403,3403.11,1313.55,1313.56,0.01,12.6,0.4,11.3,1.0,-0.0,-0.0
3404,3404.07,1313.57,1313.56,-0.01,11.9,-0.4,11.3,1.0,-0.0,-0.0
3405,3405.11,1313.59,1313.56,-0.02,9.6,-0.7,11.3,-1.0,-0.0,-0.0
3406,3406.07,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-0.9,-0.0,-0.0
3407,3407.12,1313.54,1313.56,0.02,14.0,0.7,11.3,1.9,-0.0,-0.0
3408,3408.09,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-0.9,-0.0,-0.0
3409,3409.06,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-0.9,-0.0,-0.0
3410,3410.09,1313.55,1313.56,0.01,13.6,0.4,11.3,1.9,-0.0,-0.0
3411,3411.06,1313.60,1313.56,-0.04,7.3,-1.1,11.3,-2.9,-0.0,-0.0
3412,3412.10,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-1.0,-0.0,-0.0
3413,3413.07,1313.56,1313.56,0.00,15.1,0.0,11.3,3.8,-0.0,-0.0
3414,3414.11,1313.56,1313.56,0.00,13.2,0.0,11.3,1.9,-0.0,-0.0
3415,3415.08,1313.59,1313.56,-0.02,8.7,-0.7,11.3,-1.9,-0.0,-0.0
3416,3416.11,1313.56,1313.56,0.00,10.4,0.0,11.3,-1.0,-0.0,-0.0
3417,3417.09,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-0.9,-0.0,-0.0
3418,3418.04,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-1.0,-0.0,-0.0
3419,3419.10,1313.55,1313.56,0.01,13.6,0.4,11.3,1.9,-0.0,-0.0
3420,3420.07,1313.56,1313.56,0.00,12.2,0.0,11.3,0.9,-0.0,-0.0
3421,3421.10,1313.57,1313.56,-0.01,8.1,-0.4,11.3,-2.9,-0.0,-0.0
3422,3422.07,1313.54,1313.56,0.02,13.0,0.7,11.3,0.9,-0.0,-0.0
3423,3423.11,1313.60,1313.56,-0.04,5.4,-1.1,11.3,-4.8,-0.0,-0.0
3424,3424.08,1313.57,1313.56,-0.01,10.9,-0.4,11.3,0.0,-0.0,-0.0
3425,3425.11,1313.56,1313.56,0.00,12.3,0.0,11.3,1.0,-0.0,-0.0
3426,3426.08,1313.55,1313.56,0.01,11.7,0.4,11.3,0.0,-0.0,-0.0
3427,3427.04,1313.62,1313.56,-0.06,3.7,-1.8,11.3,-5.7,-0.0,-0.0
3428,3428.08,1313.59,1313.56,-0.02,6.8,-0.7,11.3,-3.8,-0.0,-0.0
3429,3429.06,1313.55,1313.56,0.01,12.6,0.4,11.3,0.9,-0.0,-0.0
3430,3430.10,1313.59,1313.56,-0.02,9.6,-0.7,11.3,-1.0,-0.0,-0.0
3431,3431.07,1313.55,1313.56,0.01,12.6,0.4,11.3,1.0,-0.0,-0.0
3432,3432.10,1313.56,1313.56,0.00,11.3,0.0,11.3,0.0,-0.0,-0.0
3433,3433.06,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-0.9,-0.0,-0.0
3434,3434.11,1313.59,1313.56,-0.02,9.6,-0.7,11.3,-0.9,-0.0,-0.0
3435,3435.07,1313.57,1313.56,-0.01,9.0,-0.4,11.3,-1.9,-0.0,-0.0
3436,3436.11,1313.56,1313.56,0.00,12.2,0.0,11.3,1.0,-0.0,-0.0
3437,3437.08,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-0.9,-0.0,-0.0
3438,3438.04,1313.57,1313.56,-0.01,10.9,-0.4,11.3,0.0,-0.0,-0.0
3439,3439.09,1313.56,1313.56,0.00,9.4,0.0,11.3,-1.9,-0.0,-0.0
3440,3440.11,1313.55,1313.56,0.01,11.7,0.4,11.3,0.0,-0.0,-0.0
3441,3441.09,1313.57,1313.56,-0.01,10.9,-0.4,11.3,0.0,-0.0,-0.0
3442,3442.05,1313.56,1313.56,0.00,11.3,0.0,11.3,0.0,-0.0,-0.0
3443,3443.10,1313.56,1313.56,0.00,12.3,0.0,11.3,1.0,-0.0,-0.0
3444,3444.07,1313.53,1313.56,0.04,13.4,1.1,11.3,0.9,-0.0,-0.0
3445,3445.10,1313.54,1313.56,0.02,14.0,0.7,11.3,1.9,-0.0,-0.0
3446,3446.07,1313.55,1313.56,0.01,11.7,0.4,11.3,0.0,-0.0,-0.0
3447,3447.11,1313.56,1313.56,0.00,12.3,0.0,11.3,1.0,-0.0,-0.0
3448,3448.10,1313.56,1313.56,0.00,8.5,0.0,11.3,-2.8,-0.0,-0.0
3449,3449.07,1313.55,1313.56,0.01,11.7,0.4,11.3,0.0,-0.0,-0.0
3450,3450.11,1313.57,1313.56,-0.01,11.9,-0.4,11.3,1.0,-0.0,-0.0
3451,3451.07,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-0.9,-0.0,-0.0
3452,3452.11,1313.56,1313.56,0.00,12.3,0.0,11.3,0.9,-0.0,-0.0
3453,3453.08,1313.59,1313.56,-0.02,7.7,-0.7,11.3,-2.8,-0.0,-0.0
3454,3454.12,1313.55,1313.56,0.01,12.6,0.4,11.3,0.9,-0.0,-0.0
3455,3455.09,1313.56,1313.56,0.00,11.3,0.0,11.3,0.0,-0.0,-0.0
3456,3456.06,1313.56,1313.56,0.00,14.1,0.0,11.3,2.8,-0.0,-0.0
3457,3457.11,1313.59,1313.56,-0.02,9.6,-0.7,11.3,-0.9,-0.0,-0.0
3458,3458.07,1313.55,1313.56,0.01,12.6,0.4,11.3,1.0,-0.0,-0.0
3459,3459.11,1313.59,1313.56,-0.02,8.7,-0.7,11.3,-1.9,-0.0,-0.0
3460,3460.08,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-1.0,-0.0,-0.0
3461,3461.05,1313.59,1313.56,-0.02,7.7,-0.7,11.3,-2.8,-0.0,-0.0
3462,3462.10,1313.59,1313.56,-0.02,11.5,-0.7,11.3,0.9,-0.0,-0.0
3463,3463.05,1313.55,1313.56,0.01,10.7,0.4,11.3,-1.0,-0.0,-0.0
3464,3464.09,1313.56,1313.56,0.00,7.4,0.0,11.3,-3.9,-0.0,-0.0
3465,3465.05,1313.59,1313.56,-0.02,9.6,-0.7,11.3,-1.0,-0.0,-0.0
3466,3466.09,1313.56,1313.56,0.00,10.3,0.0,11.3,-1.0,-0.0,-0.0
3467,3467.04,1313.56,1313.56,0.00,11.3,0.0,11.3,0.0,-0.0,-0.0
3468,3468.09,1313.57,1313.56,-0.01,9.0,-0.4,11.3,-1.9,-0.0,-0.0
3469,3469.07,1313.55,1313.56,0.01,10.7,0.4,11.3,-0.9,-0.0,-0.0
3470,3470.11,1313.53,1313.56,0.04,15.3,1.1,11.3,2.9,-0.0,-0.0
3471,3471.08,1313.59,1313.56,-0.02,9.6,-0.7,11.3,-0.9,-0.0,-0.0
3472,3472.11,1313.55,1313.56,0.01,13.6,0.4,11.3,1.9,-0.0,-0.0
3473,3473.08,1313.55,1313.56,0.01,12.6,0.4,11.3,0.9,-0.0,-0.0
3474,3474.04,1313.56,1313.56,0.00,13.2,0.0,11.3,1.9,-0.0,-0.0
3475,3475.08,1313.56,1313.56,0.00,10.4,0.0,11.3,-1.0,-0.0,-0.0
3476,3476.04,1313.56,1313.56,0.00,13.2,0.0,11.3,1.9,-0.0,-0.0
3477,3477.09,1313.55,1313.56,0.01,12.6,0.4,11.3,0.9,-0.0,-0.0
3478,3478.04,1313.57,1313.56,-0.01,9.0,-0.4,11.3,-1.9,-0.0,-0.0
3479,3479.09,1313.56,1313.56,0.00,11.3,0.0,11.3,0.0,-0.0,-0.0
3480,3480.11,1313.55,1313.56,0.01,12.6,0.4,11.3,0.9,-0.0,-0.0
3481,3481.09,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-0.9,-0.0,-0.0
3482,3482.05,1313.56,1313.56,0.00,7.5,0.0,11.3,-3.8,-0.0,-0.0
3483,3483.10,1313.57,1313.56,-0.01,9.1,-0.4,11.3,-1.9,-0.0,-0.0
3484,3484.06,1313.55,1313.56,0.01,11.7,0.4,11.3,0.0,-0.0,-0.0
3485,3485.12,1313.56,1313.56,0.00,12.2,0.0,11.3,0.9,-0.0,-0.0
3486,3486.08,1313.57,1313.56,-0.01,8.1,-0.4,11.3,-2.8,-0.0,-0.0
3487,3487.05,1313.55,1313.56,0.01,12.6,0.4,11.3,0.9,-0.0,-0.0
3488,3488.10,1313.56,1313.56,0.00,9.4,0.0,11.3,-1.9,-0.0,-0.0
3489,3489.07,1313.56,1313.56,0.00,11.3,0.0,11.3,0.0,-0.0,-0.0
3490,3490.04,1313.54,1313.56,0.02,15.8,0.7,11.3,3.8,-0.0,-0.0
3491,3491.10,1313.59,1313.56,-0.02,9.6,-0.7,11.3,-0.9,-0.0,-0.0
3492,3492.06,1313.56,1313.56,0.00,12.3,0.0,11.3,1.0,-0.0,-0.0
3493,3493.11,1313.57,1313.56,-0.01,8.1,-0.4,11.3,-2.9,-0.0,-0.0
3494,3494.09,1313.57,1313.56,-0.01,8.1,-0.4,11.3,-2.8,-0.0,-0.0
3495,3495.05,1313.56,1313.56,0.00,12.3,0.0,11.3,0.9,-0.0,-0.0
3496,3496.10,1313.56,1313.56,0.00,11.3,0.0,11.3,0.0,-0.0,-0.0
3497,3497.06,1313.57,1313.56,-0.01,11.9,-0.4,11.3,1.0,-0.0,-0.0
3498,3498.09,1313.54,1313.56,0.02,14.0,0.7,11.3,1.9,-0.0,-0.0
3499,3499.06,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-0.9,-0.0,-0.0
3500,3500.10,1313.57,1313.56,-0.01,11.9,-0.4,11.3,1.0,-0.0,-0.0
3501,3501.07,1313.56,1313.56,0.00,11.3,0.0,11.3,0.0,-0.0,-0.0
3502,3502.11,1313.59,1313.56,-0.02,8.7,-0.7,11.3,-1.9,-0.0,-0.0
3503,3503.07,1313.55,1313.56,0.01,10.7,0.4,11.3,-1.0,-0.0,-0.0
3504,3504.04,1313.56,1313.56,0.00,10.4,0.0,11.3,-0.9,-0.0,-0.0
3505,3505.09,1313.56,1313.56,0.00,11.3,0.0,11.3,0.0,-0.0,-0.0
3506,3506.06,1313.56,1313.56,0.00,12.3,0.0,11.3,0.9,-0.0,-0.0
3507,3507.11,1313.57,1313.56,-0.01,9.1,-0.4,11.3,-1.9,-0.0,-0.0
3508,3508.05,1313.57,1313.56,-0.01,11.0,-0.4,11.3,0.0,-0.0,-0.0
3509,3509.10,1313.57,1313.56,-0.01,11.0,-0.4,11.3,0.0,-0.0,-0.0
3510,3510.06,1313.57,1313.56,-0.01,11.9,-0.4,11.3,0.9,-0.0,-0.0
3511,3511.11,1313.56,1313.56,0.00,10.4,0.0,11.3,-1.0,-0.0,-0.0
3512,3512.07,1313.56,1313.56,0.00,12.3,0.0,11.3,1.0,-0.0,-0.0
3513,3513.04,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-1.0,-0.0,-0.0
3514,3514.07,1313.55,1313.56,0.01,13.6,0.4,11.3,1.9,-0.0,-0.0
3515,3515.04,1313.55,1313.56,0.01,11.7,0.4,11.3,0.0,-0.0,-0.0
3516,3516.09,1313.55,1313.56,0.01,13.6,0.4,11.3,1.9,-0.0,-0.0
3517,3517.05,1313.55,1313.56,0.01,12.6,0.4,11.3,1.0,-0.0,-0.0
3518,3518.10,1313.54,1313.56,0.02,14.0,0.7,11.3,1.9,-0.0,-0.0
3519,3519.06,1313.55,1313.56,0.01,14.6,0.4,11.3,2.9,-0.0,-0.0
3520,3520.11,1313.55,1313.56,0.01,13.6,0.4,11.3,1.9,-0.0,-0.0
3521,3521.09,1313.56,1313.56,0.00,10.4,0.0,11.3,-1.0,-0.0,-0.0
3522,3522.06,1313.56,1313.56,0.00,12.3,0.0,11.3,0.9,-0.0,-0.0
3523,3523.09,1313.55,1313.56,0.01,13.6,0.4,11.3,1.9,-0.0,-0.0
3524,3524.06,1313.56,1313.56,0.00,12.3,0.0,11.3,0.9,-0.0,-0.0
3525,3525.10,1313.56,1313.56,0.00,10.4,0.0,11.3,-0.9,-0.0,-0.0
3526,3526.07,1313.57,1313.56,-0.01,9.1,-0.4,11.3,-1.9,-0.0,-0.0
3527,3527.11,1313.56,1313.56,0.00,10.4,0.0,11.3,-0.9,-0.0,-0.0
3528,3528.08,1313.57,1313.56,-0.01,8.1,-0.4,11.3,-2.8,-0.0,-0.0
3529,3529.05,1313.56,1313.56,0.00,9.4,0.0,11.3,-1.9,-0.0,-0.0
3530,3530.10,1313.56,1313.56,0.00,13.2,0.0,11.3,1.9,-0.0,-0.0
3531,3531.06,1313.54,1313.56,0.02,13.0,0.7,11.3,1.0,-0.0,-0.0
3532,3532.11,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-0.9,-0.0,-0.0
3533,3533.08,1313.55,1313.56,0.01,12.6,0.4,11.3,0.9,-0.0,-0.0
3534,3534.12,1313.56,1313.56,0.00,11.3,0.0,11.3,0.0,-0.0,-0.0
3535,3535.07,1313.56,1313.56,0.00,12.3,0.0,11.3,1.0,-0.0,-0.0
3536,3536.04,1313.57,1313.56,-0.01,8.2,-0.4,11.3,-2.8,-0.0,-0.0
3537,3537.08,1313.56,1313.56,0.00,11.3,0.0,11.3,0.0,-0.0,-0.0
3538,3538.11,1313.57,1313.56,-0.01,11.9,-0.4,11.3,1.0,-0.0,-0.0
3539,3539.08,1313.53,1313.56,0.04,15.3,1.1,11.3,2.8,-0.0,-0.0
3540,3540.04,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-1.0,-0.0,-0.0
3541,3541.09,1313.55,1313.56,0.01,12.6,0.4,11.3,0.9,-0.0,-0.0
3542,3542.05,1313.57,1313.56,-0.01,9.1,-0.4,11.3,-1.9,-0.0,-0.0
3543,3543.09,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-0.9,-0.0,-0.0
3544,3544.05,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-1.0,-0.0,-0.0
3545,3545.10,1313.56,1313.56,0.00,11.3,0.0,11.3,0.0,-0.0,-0.0
3546,3546.07,1313.54,1313.56,0.02,14.9,0.7,11.3,2.8,-0.0,-0.0
3547,3547.11,1313.60,1313.56,-0.04,6.4,-1.1,11.4,-3.8,-0.0,-0.0
